datetime,x,y
20200128 11:18,121.0770,24.7540
20200128 11:18,121.0803,24.7510
20200128 11:18,121.0782,24.7521
20200128 11:18,121.0761,24.7552
20200128 11:18,121.0782,24.7521
20200128 11:18,121.0773,24.7533
20200128 11:20,121.0669,24.7580
20200128 11:20,121.0568,24.7665
20200128 11:20,121.0669,24.7580
20200128 11:21,121.0591,24.7769
20200128 11:21,121.0578,24.7791
20200128 11:21,121.0600,24.7748
20200128 11:21,121.0591,24.7769
20200128 11:21,121.0560,24.7667
20200128 11:21,121.0578,24.7791
20200128 11:21,121.0554,24.7680
20200128 11:21,121.0568,24.7665
20200128 11:21,121.0591,24.7769
20200128 11:21,121.0533,24.7838
20200128 11:21,121.0560,24.7667
20200128 11:22,121.0472,24.7897
20200128 11:22,121.0455,24.7906
20200128 11:23,121.0417,24.7923
20200128 11:23,121.0448,24.7908
20200128 11:23,121.0366,24.7971
20200128 11:23,121.0375,24.7940
20200128 11:23,121.0395,24.7932
20200128 11:23,121.0416,24.7928
20200128 11:23,121.0453,24.7906
20200128 11:23,121.0420,24.7921
20200128 11:24,121.0369,24.7980
20200128 11:25,121.0128,24.8087
20200128 11:26,121.0035,24.8153
20200128 11:26,121.0103,24.8081
20200128 11:26,121.0128,24.8087
20200128 11:30,121.0039,24.8265
20200128 11:31,121.0039,24.8306
20200128 11:31,121.0032,24.8291
20200128 11:31,121.0039,24.8306
20200128 11:31,121.0032,24.8291
20200128 11:31,121.0036,24.8308
20200128 11:34,121.0107,24.8314
20200128 11:34,121.0088,24.8323
20200128 11:34,121.0107,24.8314
20200128 11:34,121.0088,24.8323
20200128 11:34,121.0107,24.8314
20200128 11:34,121.0090,24.8322
20200128 11:34,121.0107,24.8314
20200128 11:34,121.0088,24.8323
20200128 11:35,121.0117,24.8309
20200128 11:37,121.0099,24.8318
20200128 11:38,121.0115,24.8310
20200128 11:38,121.0099,24.8318
20200128 11:38,121.0115,24.8310
20200128 11:38,121.0099,24.8318
20200128 11:38,121.0115,24.8310
20200128 11:46,121.0096,24.8320
20200128 11:50,121.0121,24.8333
20200128 12:03,121.0105,24.8315
20200128 12:21,121.0121,24.8333
20200128 12:26,121.0103,24.8317
20200128 12:27,121.0112,24.8336
20200128 12:42,121.0103,24.8317
20200128 12:42,121.0121,24.8333
20200128 12:42,121.0103,24.8317
20200128 12:42,121.0121,24.8333
20200128 12:42,121.0103,24.8317
20200128 12:42,121.0121,24.8333
20200128 12:45,121.0109,24.8313
20200128 12:45,121.0112,24.8336
20200128 12:45,121.0109,24.8313
20200128 12:45,121.0112,24.8336
20200128 12:45,121.0109,24.8313
20200128 12:48,121.0121,24.8324
20200128 12:56,121.0103,24.8317
20200128 12:57,121.0121,24.8333
20200128 13:01,121.0107,24.8314
20200128 13:01,121.0121,24.8326
20200128 13:01,121.0105,24.8315
20200128 13:01,121.0121,24.8326
20200128 13:01,121.0105,24.8315
20200128 13:01,121.0121,24.8326
20200128 13:01,121.0105,24.8315
20200128 13:01,121.0121,24.8326
20200128 13:01,121.0107,24.8314
20200128 13:01,121.0121,24.8326
20200128 13:01,121.0109,24.8313
20200128 13:01,121.0121,24.8326
20200128 13:01,121.0109,24.8313
20200128 13:09,121.0111,24.8294
20200128 13:09,121.0101,24.8317
20200128 13:09,121.0117,24.8308
20200128 13:09,121.0111,24.8294
20200128 13:09,121.0113,24.8311
20200128 13:09,121.0111,24.8294
20200128 13:09,121.0113,24.8311
20200128 13:10,121.0099,24.8318
20200128 13:10,121.0115,24.8310
20200128 13:10,121.0101,24.8317
20200128 13:10,121.0114,24.8299
20200128 13:12,121.0100,24.8276
20200128 13:12,121.0112,24.8295
20200128 13:13,121.0119,24.8260
20200128 13:13,121.0101,24.8278
20200128 13:13,121.0134,24.8253
20200128 13:13,121.0110,24.8265
20200128 13:13,121.0101,24.8278
20200128 13:14,121.0150,24.8245
20200128 13:14,121.0134,24.8253
20200128 13:14,121.0147,24.8246
20200128 13:15,121.0161,24.8241
20200128 13:15,121.0175,24.8229
20200128 13:15,121.0147,24.8245
20200128 13:15,121.0175,24.8229
20200128 13:15,121.0150,24.8245
20200128 13:15,121.0175,24.8229
20200128 13:15,121.0150,24.8245
20200128 13:15,121.0175,24.8229
20200128 13:15,121.0150,24.8245
20200128 13:15,121.0167,24.8241
20200128 13:15,121.0150,24.8245
20200128 13:15,121.0175,24.8229
20200128 13:16,121.0197,24.8227
20200128 13:17,121.0222,24.8211
20200128 13:18,121.0275,24.8200
20200128 13:18,121.0244,24.8210
20200128 13:18,121.0262,24.8205
20200128 13:18,121.0235,24.8213
20200128 13:18,121.0270,24.8201
20200128 13:19,121.0284,24.8196
20200128 13:20,121.0303,24.8182
20200128 13:21,121.0320,24.8154
20200128 13:21,121.0309,24.8174
20200128 13:21,121.0329,24.8146
20200128 13:22,121.0352,24.8125
20200128 13:23,121.0316,24.7986
20200128 13:23,121.0370,24.8110
20200128 13:23,121.0367,24.7972
20200128 13:23,121.0370,24.8110
20200128 13:23,121.0431,24.8087
20200128 13:23,121.0316,24.7986
20200128 13:23,121.0370,24.8110
20200128 13:23,121.0316,24.7986
20200128 13:23,121.0367,24.7972
20200128 13:24,121.0377,24.8065
20200128 13:24,121.0403,24.8060
20200128 13:24,121.0377,24.8065
20200128 13:29,121.0403,24.8060
20200128 13:30,121.0405,24.8095
20200128 13:31,121.0390,24.8063
20200128 13:31,121.0407,24.8091
20200128 13:31,121.0398,24.8061
20200128 13:31,121.0407,24.8091
20200128 13:31,121.0390,24.8063
20200128 13:31,121.0407,24.8091
20200128 13:31,121.0398,24.8061
20200128 13:31,121.0407,24.8091
20200128 13:31,121.0398,24.8061
20200128 13:32,121.0407,24.8091
20200128 13:40,121.0385,24.8026
20200128 13:40,121.0428,24.8073
20200128 13:40,121.0407,24.8091
20200128 13:40,121.0398,24.8061
20200128 13:40,121.0428,24.8073
20200128 13:40,121.0398,24.8061
20200128 13:40,121.0343,24.8112
20200128 13:40,121.0355,24.8072
20200128 13:40,121.0385,24.8026
20200128 13:40,121.0410,24.8102
20200128 13:40,121.0385,24.8026
20200128 13:40,121.0410,24.8102
20200128 13:41,121.0497,24.8163
20200128 13:41,121.0572,24.8253
20200128 13:41,121.0517,24.8164
20200128 13:41,121.0572,24.8253
20200128 13:41,121.0596,24.8340
20200128 13:41,121.0516,24.8367
20200128 13:41,121.0493,24.8122
20200128 13:41,121.0571,24.8254
20200128 13:41,121.0586,24.8343
20200128 13:41,121.0497,24.8163
20200128 13:41,121.0596,24.8340
20200128 13:41,121.0497,24.8163
20200128 13:41,121.0596,24.8340
20200128 13:41,121.0572,24.8253
20200128 13:42,121.0731,24.8471
20200128 13:42,121.0647,24.8428
20200128 13:42,121.0713,24.8728
20200128 13:43,121.0791,24.8856
20200128 13:43,121.0780,24.8952
20200128 13:43,121.0791,24.8856
20200128 13:43,121.0732,24.8875
20200128 13:43,121.0789,24.8961
20200128 13:43,121.0749,24.8900
20200128 13:43,121.0780,24.8952
20200128 13:43,121.0854,24.8938
20200128 13:43,121.0770,24.8931
20200128 13:43,121.0854,24.8938
20200128 13:43,121.0815,24.9004
20200128 13:43,121.0791,24.8856
20200128 13:43,121.0809,24.8995
20200128 13:43,121.0779,24.8951
20200128 13:44,121.0919,24.9170
20200128 13:44,121.0996,24.9280
20200128 13:44,121.0886,24.9114
20200128 13:44,121.0859,24.9064
20200128 13:44,121.0952,24.9225
20200128 13:44,121.0913,24.9159
20200128 13:44,121.0948,24.9214
20200128 13:45,121.1387,24.9507
20200128 13:45,121.1150,24.9394
20200128 13:45,121.1467,24.9539
20200128 13:45,121.1085,24.9359
20200128 13:45,121.1350,24.9491
20200128 13:45,121.1188,24.9417
20200128 13:45,121.1350,24.9491
20200128 13:45,121.1122,24.9385
20200128 13:45,121.1467,24.9539
20200128 13:45,121.1350,24.9491
20200128 13:45,121.1474,24.9530
20200128 13:45,121.1284,24.9461
20200128 13:45,121.1467,24.9539
20200128 13:45,121.1278,24.9456
20200128 13:45,121.1191,24.9421
20200128 13:45,121.1278,24.9456
20200128 13:45,121.1391,24.9504
20200128 13:45,121.1362,24.9494
20200128 13:45,121.1123,24.9386
20200128 13:45,121.0999,24.9300
20200128 13:46,121.1715,24.9660
20200128 13:46,121.1804,24.9786
20200128 13:46,121.1596,24.9600
20200128 13:46,121.1565,24.9588
20200128 13:46,121.1596,24.9600
20200128 13:46,121.1744,24.9721
20200128 13:46,121.1583,24.9596
20200128 13:46,121.1715,24.9660
20200128 13:46,121.1762,24.9738
20200128 13:46,121.1583,24.9596
20200128 13:46,121.1506,24.9562
20200128 13:46,121.1565,24.9588
20200128 13:46,121.1744,24.9721
20200128 13:46,121.1773,24.9754
20200128 13:46,121.1594,24.9622
20200128 13:46,121.1516,24.9567
20200128 13:46,121.1797,24.9779
20200128 13:46,121.1596,24.9600
20200128 13:46,121.1744,24.9721
20200128 13:46,121.1506,24.9562
20200128 13:46,121.1598,24.9621
20200128 13:46,121.1579,24.9623
20200128 13:46,121.1596,24.9600
20200128 13:46,121.1801,24.9784
20200128 13:46,121.1773,24.9754
20200128 13:46,121.1594,24.9622
20200128 13:46,121.1652,24.9641
20200128 13:46,121.1583,24.9596
20200128 13:47,121.1940,24.9912
20200128 13:47,121.1824,24.9802
20200128 13:47,121.1923,24.9908
20200128 13:47,121.1981,24.9960
20200128 13:47,121.1830,24.9809
20200128 13:47,121.2147,25.0125
20200128 13:47,121.1924,24.9905
20200128 13:47,121.1824,24.9802
20200128 13:47,121.1981,24.9960
20200128 13:47,121.1867,24.9847
20200128 13:47,121.2034,24.9968
20200128 13:47,121.2023,24.9982
20200128 13:47,121.1981,24.9960
20200128 13:47,121.1824,24.9802
20200128 13:47,121.2016,25.0032
20200128 13:47,121.1940,24.9912
20200128 13:47,121.1824,24.9802
20200128 13:47,121.1924,24.9905
20200128 13:47,121.1949,24.9929
20200128 13:47,121.1916,24.9902
20200128 13:47,121.1824,24.9802
20200128 13:47,121.1857,24.9836
20200128 13:48,121.2148,25.0125
20200128 13:53,121.2232,25.021
20200128 13:53,121.2380,25.0342
20200128 13:53,121.2314,25.0308
20200128 13:53,121.2221,25.0206
20200128 13:53,121.2294,25.0277
20200128 13:53,121.2279,25.0263
20200128 13:53,121.2308,25.0301
20200128 13:53,121.2411,25.0382
20200128 13:53,121.2294,25.0277
20200128 13:53,121.2227,25.0211
20200128 13:53,121.2307,25.0296
20200128 13:53,121.2229,25.0207
20200128 13:53,121.2294,25.0277
20200128 13:53,121.2377,25.0343
20200128 13:53,121.2281,25.0264
20200128 13:53,121.2227,25.0211
20200128 13:53,121.2275,25.0257
20200128 13:54,121.2554,25.0499
20200128 13:54,121.2529,25.0488
20200128 13:54,121.2458,25.0425
20200128 13:54,121.2413,25.0389
20200128 13:54,121.2448,25.0416
20200128 13:54,121.2464,25.0435
20200128 13:54,121.2554,25.0499
20200128 13:54,121.2464,25.0435
20200128 13:54,121.2575,25.0517
20200128 13:54,121.2627,25.0540
20200128 13:54,121.2554,25.0499
20200128 13:54,121.2464,25.0435
20200128 13:54,121.2529,25.0488
20200128 13:54,121.2465,25.0436
20200128 13:54,121.2554,25.0499
20200128 13:54,121.2627,25.0540
20200128 13:54,121.2441,25.0410
20200128 13:54,121.2458,25.0425
20200128 13:54,121.2575,25.0517
20200128 13:54,121.2464,25.0435
20200128 13:54,121.2526,25.0486
20200128 13:54,121.2554,25.0499
20200128 13:54,121.2522,25.0483
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2799,25.0566
20200128 13:55,121.2779,25.0579
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2851,25.0597
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2693,25.0546
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2735,25.0594
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2735,25.0594
20200128 13:55,121.2831,25.0597
20200128 13:55,121.2863,25.0600
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2798,25.0616
20200128 13:55,121.2920,25.0579
20200128 13:55,121.2687,25.0557
20200128 13:55,121.2737,25.0594
20200128 13:55,121.2627,25.0540
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2627,25.0540
20200128 13:55,121.2910,25.0578
20200128 13:55,121.2694,25.0566
20200128 13:55,121.2735,25.0594
20200128 13:56,121.2894,25.0508
20200128 13:56,121.2807,25.0628
20200128 13:56,121.2972,25.0475
20200128 13:57,121.3553,25.0301
20200128 13:57,121.3328,25.0443
20200128 13:57,121.3553,25.0301
20200128 13:57,121.3291,25.0445
20200128 13:57,121.3553,25.0301
20200128 13:57,121.3291,25.0445
20200128 13:57,121.3553,25.0301
20200128 13:57,121.3291,25.0445
20200128 13:57,121.3363,25.0456
20200128 13:57,121.3553,25.0301
20200128 13:57,121.3291,25.0445
20200128 13:57,121.3349,25.0450
20200128 13:58,121.3553,25.0301
20200128 13:58,121.3657,25.0243
20200128 13:58,121.3553,25.0301
20200128 13:58,121.3655,25.0244
20200128 13:59,121.3906,25.0107
20200128 13:59,121.3657,25.0243
20200128 13:59,121.3906,25.0107
20200128 13:59,121.3657,25.0243
20200128 13:59,121.3906,25.0107
20200128 14:00,121.4238,25.0027
20200128 14:00,121.3906,25.0107
20200128 14:00,121.4126,25.0058
20200128 14:00,121.4245,25.0018
20200128 14:00,121.3906,25.0107
20200128 14:00,121.4180,25.0070
20200128 14:00,121.4196,25.0049
20200128 14:00,121.3908,25.0106
20200128 14:01,121.4474,25.0059
20200128 14:01,121.4329,25.0036
20200128 14:01,121.4277,25.0046
20200128 14:01,121.4391,25.0052
20200128 14:01,121.4329,25.0036
20200128 14:01,121.4356,25.0028
20200128 14:01,121.4473,25.0057
20200128 14:01,121.4415,25.0062
20200128 14:01,121.4391,25.0052
20200128 14:01,121.4648,25.0141
20200128 14:01,121.4281,25.0039
20200128 14:01,121.4329,25.0036
20200128 14:01,121.4648,25.0141
20200128 14:01,121.4322,25.0056
20200128 14:01,121.4648,25.0141
20200128 14:01,121.4356,25.0025
20200128 14:01,121.4334,25.0056
20200128 14:02,121.4648,25.0141
20200128 14:02,121.4476,25.0066
20200128 14:02,121.4648,25.0141
20200128 14:05,121.4638,25.0156
20200128 14:05,121.4648,25.0141
20200128 14:05,121.4638,25.0156
20200128 14:05,121.4625,25.0145
20200128 14:05,121.4659,25.0137
20200128 14:05,121.4638,25.0156
20200128 14:05,121.4625,25.0145
20200128 14:05,121.4638,25.0156
20200128 14:05,121.4625,25.0145
20200128 14:05,121.4648,25.0141
20200128 14:05,121.4638,25.0156
20200128 14:05,121.4648,25.0141
20200128 14:05,121.4638,25.0156
20200128 14:05,121.4648,25.0141
20200128 14:05,121.4625,25.0145
20200128 14:05,121.4648,25.0141
20200128 14:05,121.4638,25.0156
20200128 14:06,121.4659,25.0137
20200128 14:06,121.4625,25.0146
20200128 14:06,121.4659,25.0137
20200128 14:06,121.4638,25.0156
20200128 14:06,121.4625,25.0146
20200128 14:06,121.4659,25.0137
20200128 14:06,121.4638,25.0156
20200128 14:07,121.4622,25.0150
20200128 14:09,121.4601,25.0126
20200128 14:16,121.4586,25.0110
20200128 14:16,121.4609,25.0103
20200128 14:16,121.4610,25.0118
20200128 14:16,121.4579,25.0101
20200128 14:18,121.4599,25.0092
20200128 14:18,121.4578,25.0098
20200128 14:18,121.4599,25.0092
20200128 14:18,121.4578,25.0101
20200128 14:18,121.4599,25.0092
20200128 14:19,121.4576,25.0092
20200128 14:19,121.4585,25.0077
20200128 14:19,121.4576,25.0092
20200128 14:19,121.4589,25.0081
20200128 14:19,121.4576,25.0092
20200128 14:23,121.4565,25.0077
20200128 14:25,121.4557,25.0058
20200128 14:27,121.4550,25.0044
20200128 14:34,121.4568,25.0056
20200128 14:34,121.4598,25.0043
20200128 14:36,121.4554,25.0044
20200128 14:42,121.4573,25.0063
20200128 14:47,121.4557,25.0059
20200128 14:47,121.4550,25.0044
20200128 14:55,121.4557,25.0059
20200128 14:58,121.4572,25.0060
20200128 14:59,121.4597,25.0049
20200128 15:00,121.4564,25.0053
20200128 15:18,121.4576,25.0064
20200128 15:18,121.4563,25.0052
20200128 15:22,121.4599,25.0030
20200128 15:30,121.4569,25.0058
20200128 15:32,121.4596,25.0054
20200128 15:32,121.4598,25.0040
20200128 15:33,121.4567,25.0054
20200128 15:36,121.4598,25.0040
20200128 15:40,121.4567,25.0054
20200128 15:54,121.4576,25.0065
20200128 15:58,121.4554,25.0044
20200128 16:00,121.4557,25.0059
20200128 16:27,121.4597,25.0049
20200128 16:28,121.4569,25.0058
20200128 16:31,121.4597,25.0049
20200128 16:31,121.4567,25.0054
20200128 16:34,121.4554,25.0044
20200128 16:37,121.4557,25.0059
20200128 17:05,121.4554,25.0044
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4554,25.0044
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4596,25.0054
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4554,25.0044
20200128 17:05,121.4596,25.0054
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4554,25.0044
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4554,25.0044
20200128 17:05,121.4597,25.0049
20200128 17:05,121.4559,25.0046
20200128 17:05,121.4596,25.0054
20200128 17:05,121.4554,25.0044
20200128 17:05,121.4596,25.0054
20200128 17:05,121.4554,25.0044
20200128 17:08,121.4597,25.0049
20200128 17:08,121.4562,25.0049
20200128 17:13,121.4597,25.0049
20200128 17:15,121.4569,25.0058
20200128 17:15,121.4554,25.0053
20200128 17:15,121.4569,25.0058
20200128 17:15,121.4554,25.0053
20200128 17:15,121.4597,25.0049
20200128 17:15,121.4569,25.0058
20200128 17:25,121.4554,25.0053
20200128 17:37,121.4596,25.0054
20200128 17:37,121.4568,25.0056
20200128 17:37,121.4598,25.0040
20200128 17:37,121.4567,25.0054
20200128 17:45,121.4551,25.0047
20200128 17:49,121.4596,25.0054
20200128 17:49,121.4598,25.0040
20200128 17:49,121.4555,25.0043
20200128 17:50,121.4598,25.0040
20200128 17:52,121.4596,25.0054
20200128 17:53,121.4598,25.0040
20200128 17:53,121.4596,25.0054
20200128 17:54,121.4562,25.0049
20200128 17:54,121.4598,25.0040
20200128 17:54,121.4562,25.0049
20200128 17:55,121.4596,25.0054
20200128 17:55,121.4555,25.0043
20200128 17:55,121.4598,25.0040
20200128 17:56,121.4596,25.0054
20200128 17:58,121.4598,25.0040
20200128 17:58,121.4567,25.0054
20200128 18:20,121.4598,25.0040
20200128 18:20,121.4559,25.0046
20200128 18:30,121.4598,25.0040
20200128 18:32,121.4596,25.0054
20200128 18:34,121.4598,25.0040
20200128 18:34,121.4596,25.0054
20200128 18:34,121.4598,25.0040
20200128 18:34,121.4596,25.0054
20200128 18:36,121.4524,25.0062
20200128 18:36,121.4554,25.0044
20200128 18:36,121.4524,25.0062
20200128 18:36,121.4554,25.0044
20200128 18:36,121.4547,25.0057
20200128 18:36,121.4554,25.0044
20200128 18:36,121.4525,25.0058
20200128 18:36,121.4554,25.0044
20200128 18:36,121.4532,25.0061
20200128 18:36,121.4557,25.0059
20200128 18:36,121.4524,25.0062
20200128 18:37,121.4559,25.0046
20200128 18:51,121.4524,25.0062
20200128 18:51,121.4554,25.0052
20200128 18:51,121.4524,25.0062
20200128 18:51,121.4555,25.0054
20200128 18:51,121.4524,25.0062
20200128 18:51,121.4553,25.0051
20200128 18:51,121.4524,25.0062
20200128 18:52,121.4553,25.0051
20200128 18:52,121.4524,25.0062
20200128 18:52,121.4553,25.0051
20200128 18:52,121.4524,25.0062
20200128 18:52,121.4553,25.0051
20200128 18:52,121.4524,25.0062
20200128 18:52,121.4553,25.0051
20200128 18:52,121.4524,25.0062
20200128 18:53,121.4551,25.0047
20200128 18:54,121.4569,25.0058
20200128 18:54,121.4553,25.0051
20200128 18:54,121.4569,25.0058
20200128 18:54,121.4553,25.0051
20200128 18:54,121.4569,25.0058
20200128 18:54,121.4553,25.0050
20200128 18:57,121.4569,25.0058
20200128 18:57,121.4554,25.0053
20200128 18:57,121.4569,25.0058
20200128 18:57,121.4554,25.0053
20200128 19:14,121.4570,25.0050
20200128 19:30,121.4554,25.0044
20200128 19:40,121.4598,25.0040
20200128 19:45,121.4559,25.0046
20200128 19:50,121.4597,25.0049
20200128 19:56,121.4567,25.0054
20200128 19:57,121.4597,25.0049
20200128 19:59,121.4562,25.0049
20200128 19:59,121.4597,25.0049
20200128 19:59,121.4555,25.0043
20200128 20:00,121.4557,25.0059
20200128 20:00,121.4554,25.0044
20200128 20:00,121.4557,25.0059
20200128 20:00,121.4554,25.0044
20200128 20:17,121.4597,25.0049
20200128 20:17,121.4562,25.0049
20200128 20:17,121.4597,25.0049
20200128 20:19,121.4569,25.0058
20200128 20:20,121.4597,25.0049
20200128 20:20,121.4572,25.0060
20200128 20:24,121.4562,25.0049
20200128 20:30,121.4598,25.0042
20200128 20:30,121.4552,25.0041
20200128 20:31,121.4598,25.0040
20200128 20:32,121.4553,25.0051
20200128 20:35,121.4568,25.0056
20200128 20:41,121.4578,25.0067
20200128 20:46,121.4604,25.0072
20200128 20:47,121.4605,25.0087
20200128 20:47,121.4604,25.0072
20200128 21:38,121.4575,25.0070
20200128 21:48,121.4568,25.0057
20200128 21:50,121.4552,25.0041
20200128 21:51,121.4595,25.0058
20200128 21:51,121.4553,25.0042
20200128 21:51,121.4596,25.0053
20200128 21:51,121.4553,25.0051
20200128 21:51,121.4595,25.0058
20200128 21:51,121.4554,25.0044
20200128 21:51,121.4557,25.0059
20200128 21:51,121.4553,25.0042
20200128 22:28,121.4573,25.0063
20200128 22:42,121.4559,25.0046
20200128 22:44,121.4598,25.0040
20200128 22:44,121.4567,25.0054
20200128 22:55,121.4554,25.0044
20200128 23:02,121.4580,25.0035
20200128 23:02,121.4568,25.0048
20200128 23:21,121.4551,25.0047
20200128 23:24,121.4568,25.0057
20200128 23:26,121.4572,25.0072
20200128 23:32,121.4558,25.0061
20200128 23:34,121.4525,25.0058
20200128 23:34,121.4557,25.0059
20200128 23:34,121.4525,25.0058
20200128 23:34,121.4551,25.0047
20200129 00:06,121.4569,25.0058
20200129 00:07,121.4554,25.0044
20200129 00:07,121.4569,25.0058
20200129 00:07,121.4554,25.0044
20200129 00:17,121.4573,25.0063
20200129 00:21,121.4598,25.0040
20200129 00:27,121.4574,25.0048
20200129 01:06,121.4563,25.0065
20200129 02:50,121.4549,25.0033
20200129 03:20,121.4566,25.0070
20200129 03:49,121.4561,25.0052
20200129 04:18,121.4544,25.0037
20200129 05:43,121.4553,25.0050
20200129 06:33,121.4581,25.0036
20200129 06:45,121.4559,25.0051
20200129 07:17,121.4547,25.0043
20200129 08:22,121.4562,25.0049
20200129 08:27,121.4598,25.0042
20200129 08:28,121.4559,25.0046
20200129 08:29,121.4598,25.0040
20200129 08:30,121.4563,25.0052
20200129 08:31,121.4553,25.0042
20200129 08:34,121.4563,25.0052
20200129 08:35,121.4553,25.0042
20200129 08:37,121.4543,25.0030
20200129 09:03,121.4615,25.0071
20200129 09:56,121.4553,25.0042
20200129 10:02,121.4576,25.0030
20200129 10:02,121.4547,25.0047
20200129 10:20,121.4561,25.0052
20200129 10:52,121.4581,25.0036
20200129 10:52,121.4569,25.0048
20200129 10:52,121.4581,25.0036
20200129 10:54,121.4569,25.0048
20200129 10:55,121.4581,25.0036
20200129 10:55,121.4569,25.0048
20200129 10:56,121.4581,25.0036
20200129 10:56,121.4569,25.0048
20200129 10:57,121.4581,25.0036
20200129 10:57,121.4569,25.0048
20200129 10:57,121.4581,25.0036
20200129 10:58,121.4569,25.0048
20200129 10:58,121.4581,25.0036
20200129 11:08,121.4574,25.0048
20200129 12:19,121.4581,25.0036
20200129 12:19,121.4570,25.0048
20200129 12:23,121.4581,25.0036
20200129 12:23,121.4570,25.0048
20200129 13:30,121.4597,25.0049
20200129 13:30,121.4569,25.0058
20200129 13:30,121.4554,25.0044
20200129 13:30,121.4569,25.0058
20200129 13:30,121.4554,25.0044
20200129 13:30,121.4569,25.0058
20200129 13:30,121.4554,25.0044
20200129 13:32,121.4597,25.0049
20200129 13:32,121.4561,25.0050
20200129 13:34,121.4597,25.0049
20200129 13:37,121.4582,25.0071
20200129 13:37,121.4569,25.0058
20200129 13:37,121.4582,25.0071
20200129 13:45,121.4554,25.0044
20200129 13:50,121.4557,25.0059
20200129 13:53,121.4554,25.0044
20200129 13:59,121.4598,25.0042
20200129 13:59,121.4596,25.0056
20200129 14:00,121.4598,25.0042
20200129 14:04,121.4569,25.0058
20200129 14:09,121.4598,25.0042
20200129 14:19,121.4551,25.0048
20200129 14:19,121.4597,25.0049
20200129 14:19,121.4553,25.0042
20200129 14:19,121.4597,25.0049
20200129 14:19,121.4551,25.0048
20200129 14:19,121.4597,25.0049
20200129 14:19,121.4553,25.0042
20200129 14:19,121.4597,25.0049
20200129 14:19,121.4553,25.0042
20200129 14:20,121.4557,25.0059
20200129 14:39,121.4573,25.0063
20200129 14:40,121.4557,25.0059
20200129 14:43,121.4550,25.0044
20200129 14:45,121.4526,25.0052
20200129 14:45,121.4550,25.0046
20200129 14:45,121.4526,25.0052
20200129 14:45,121.4550,25.0045
20200129 14:45,121.4526,25.0052
20200129 14:45,121.4555,25.0054
20200129 14:45,121.4526,25.0052
20200129 14:46,121.4546,25.0040
20200129 14:50,121.4554,25.0052
20200129 14:51,121.4583,25.0068
20200129 14:51,121.4568,25.0056
20200129 14:54,121.4623,25.0104
20200129 14:54,121.4647,25.0150
20200129 14:54,121.4628,25.0104
20200129 14:55,121.4656,25.0145
20200129 14:56,121.4726,25.0169
20200129 14:56,121.4726,25.0195
20200129 14:56,121.4724,25.0164
20200129 14:56,121.4732,25.0198
20200129 14:57,121.4766,25.0243
20200129 14:57,121.4765,25.0225
20200129 14:57,121.4779,25.0235
20200129 14:57,121.4765,25.0225
20200129 14:57,121.4753,25.0216
20200129 14:57,121.4779,25.0235
20200129 14:59,121.4849,25.0284
20200129 14:59,121.4822,25.0260
20200129 14:59,121.4849,25.0284
20200129 14:59,121.4822,25.0260
20200129 15:00,121.4899,25.0257
20200129 15:00,121.4859,25.0272
20200129 15:00,121.4849,25.0284
20200129 15:00,121.4935,25.0271
20200129 15:03,121.5049,25.0340
20200129 15:04,121.5069,25.0370
20200129 15:04,121.5058,25.0348
20200129 15:04,121.5069,25.0370
20200129 15:04,121.5058,25.0344
20200129 15:04,121.5069,25.0370
20200129 15:04,121.5064,25.0355
20200129 15:04,121.5067,25.0372
20200129 15:04,121.5068,25.0353
20200129 15:04,121.5069,25.0370
20200129 15:05,121.5094,25.0364
20200129 15:05,121.5121,25.0352
20200129 15:05,121.5095,25.0361
20200129 15:06,121.5164,25.0346
20200129 15:07,121.5188,25.0339
20200129 15:11,121.5316,25.0336
20200129 15:11,121.5357,25.0335
20200129 15:11,121.5316,25.0336
20200129 15:12,121.5357,25.0335
20200129 15:13,121.5453,25.0331
20200129 15:14,121.5474,25.0331
20200129 15:14,121.5459,25.0332
20200129 15:16,121.5474,25.0328
20200129 15:20,121.5459,25.0332
20200129 15:20,121.5474,25.0331
