datetime,x,y,seq
20200127 08:20,120.6458,24.3379,14835
20200127 08:20,120.6617,24.3497,14836
20200127 08:20,120.6457,24.3380,14837
20200127 08:20,120.6565,24.3411,14839
20200127 08:20,120.6506,24.3404,14840
20200127 08:20,120.6478,24.3389,14843
20200127 08:20,120.6510,24.3407,14844
20200127 08:20,120.6565,24.3411,14845
20200127 08:27,120.6789,24.4485,14846
20200127 08:27,120.6784,24.4574,14847
20200127 08:32,120.7162,24.5098,14848
20200127 08:32,120.7164,24.4978,14849
20200127 08:32,120.7165,24.5100,14850
20200127 08:32,120.7165,24.5062,14852
20200127 08:38,120.7761,24.5931,14853
20200127 08:38,120.7911,24.6037,14854
20200127 08:38,120.7764,24.5935,14855
20200127 08:38,120.7633,24.5808,14857
20200127 08:38,120.7761,24.5931,14858
20200127 08:38,120.7748,24.5889,14859
20200127 08:38,120.7633,24.5808,14860
20200127 08:38,120.7739,24.5884,14861
20200127 08:41,120.8106,24.6218,14862
20200127 08:43,120.8399,24.6620,14869
20200127 08:43,120.8332,24.6519,14870
20200127 08:43,120.8360,24.6521,14871
20200127 08:43,120.8332,24.6519,14872
20200127 08:43,120.8360,24.6521,14873
20200127 08:50,120.9077,24.7305,14874
20200127 08:52,120.9366,24.7529,14875
20200127 08:52,120.9462,24.7596,14879
20200127 08:52,120.9366,24.7529,14881
20200127 08:52,120.9462,24.7596,14882
20200127 08:52,120.9366,24.7529,14883
20200127 08:53,120.9605,24.7492,14884
20200127 08:55,120.9834,24.7574,14885
20200127 08:55,120.9832,24.7519,14886
20200127 08:56,120.9832,24.7575,14887
20200127 08:59,121.0039,24.7948,14896
20200127 08:59,121.0056,24.7917,14897
20200127 09:00,121.0032,24.7919,14898
20200127 09:00,121.0000,24.7942,14904
20200127 09:00,121.0044,24.7909,14905
20200127 09:03,120.9943,24.7984,14909
20200127 09:03,120.9911,24.7996,14911
20200127 09:03,120.9943,24.7984,14912
20200127 09:03,120.9911,24.7996,14915
20200127 09:03,120.9940,24.7986,14916
20200127 09:03,120.9911,24.7996,14917
20200127 09:06,120.9885,24.7981,14918
20200127 09:09,120.9815,24.8002,14920
20200127 09:17,120.9843,24.7924,14923
20200127 09:20,120.9875,24.7962,14931
20200127 09:27,120.9993,24.7966,14933
20200127 09:28,120.9940,24.7958,14934
20200127 09:29,120.9895,24.7907,14970
20200127 09:29,120.9944,24.7957,14976
20200127 09:29,120.9890,24.7898,14977
20200127 09:29,120.9856,24.7873,14979
20200127 09:29,120.9944,24.7957,14980
20200127 09:29,120.9902,24.7895,14982
20200127 09:29,120.9944,24.7957,14985
20200127 09:29,120.9890,24.7898,14986
20200127 09:29,120.9944,24.7957,14993
20200127 09:30,120.9856,24.7873,14994
20200127 09:31,120.9972,24.7949,15015
20200127 09:31,120.9889,24.7886,15016
20200127 09:31,120.9856,24.7873,15017
20200127 09:31,121.0009,24.7935,15018
20200127 09:31,120.9860,24.7916,15019
20200127 09:31,120.9874,24.7893,15020
20200127 09:31,120.9848,24.7919,15021
20200127 09:31,120.9856,24.7873,15022
20200127 09:31,120.9876,24.7889,15025
20200127 09:31,120.9856,24.7873,15026
20200127 09:31,120.9876,24.7889,15027
20200127 09:31,120.9856,24.7873,15029
20200127 09:31,120.9874,24.7893,15032
20200127 09:31,120.9972,24.7949,15034
20200127 09:31,121.0009,24.7935,15035
20200127 09:31,120.9889,24.7886,15036
20200127 09:31,120.9856,24.7873,15038
20200127 09:31,120.9995,24.7944,15041
20200127 09:31,121.0016,24.7929,15042
20200127 09:31,120.9877,24.7888,15043
20200127 09:31,120.9854,24.7873,15044
20200127 09:31,121.0009,24.7935,15045
20200127 09:31,120.9846,24.7874,15047
20200127 09:31,120.9876,24.7889,15048
20200127 09:31,120.9856,24.7873,15049
20200127 09:31,120.9876,24.7889,15050
20200127 09:31,121.0030,24.7921,15051
20200127 09:31,120.9856,24.7873,15052
20200127 09:31,120.9995,24.7944,15053
20200127 09:31,120.9874,24.7893,15054
20200127 09:31,120.9854,24.7873,15055
20200127 09:31,120.9874,24.7893,15057
20200127 09:31,120.9856,24.7873,15059
20200127 09:31,121.0009,24.7935,15061
20200127 09:31,120.9874,24.7893,15062
20200127 09:31,120.9995,24.7944,15063
20200127 09:31,120.9876,24.7890,15064
20200127 09:31,121.0016,24.7929,15065
20200127 09:31,120.9877,24.7888,15067
20200127 09:31,121.0009,24.7935,15068
20200127 09:31,120.9860,24.7916,15069
20200127 09:31,121.0016,24.7929,15070
20200127 09:31,120.9876,24.7889,15071
20200127 09:31,120.9856,24.7873,15073
20200127 09:31,120.9876,24.7889,15074
20200127 09:31,120.9860,24.7916,15075
20200127 09:31,120.9856,24.7873,15076
20200127 09:31,121.0016,24.7929,15077
20200127 09:31,120.9856,24.7873,15078
20200127 09:31,120.9972,24.7949,15080
20200127 09:31,120.9876,24.7890,15081
20200127 09:31,120.9856,24.7873,15083
20200127 09:37,120.9892,24.7871,15084
20200127 09:38,120.9902,24.7874,15088
20200127 09:39,120.9892,24.7871,15091
20200127 09:40,120.9845,24.7920,15097
20200127 09:40,120.9877,24.7887,15098
20200127 09:40,120.9847,24.7919,15099
20200127 09:40,120.9876,24.7889,15101
20200127 09:41,120.9850,24.7926,15102
20200127 09:48,120.9863,24.7952,15104
20200127 09:50,120.9875,24.8009,15106
20200127 09:54,120.9870,24.8021,15134
20200127 09:54,120.9824,24.7932,15140
20200127 09:54,120.9874,24.8008,15141
20200127 09:54,120.9806,24.7916,15147
20200127 09:54,120.9874,24.8008,15148
20200127 09:59,120.9826,24.8025,15151
20200127 09:59,120.9868,24.8041,15152
20200127 09:59,120.9826,24.8025,15153
20200127 09:59,120.9964,24.7970,15154
20200127 09:59,120.9826,24.8025,15155
20200127 09:59,120.9922,24.7992,15159
20200127 09:59,120.9826,24.8025,15160
20200127 09:59,120.9868,24.8041,15161
20200127 09:59,120.9964,24.7970,15162
20200127 09:59,120.9826,24.8025,15163
20200127 09:59,120.9868,24.8041,15164
20200127 09:59,120.9837,24.8037,15165
20200127 09:59,120.9964,24.7970,15166
20200127 09:59,120.9826,24.8025,15167
20200127 10:00,120.9969,24.7967,15170
20200127 10:04,120.9815,24.8002,15195
20200127 10:06,120.9877,24.7976,15203
20200127 10:06,120.9813,24.8001,15204
20200127 10:06,120.9878,24.7976,15211
20200127 10:06,120.9809,24.7999,15212
20200127 10:07,120.9875,24.8000,15213
20200127 10:08,120.9912,24.8029,15219
20200127 10:09,120.9926,24.7992,15223
20200127 10:09,120.9914,24.8032,15228
20200127 10:09,120.9910,24.7996,15229
20200127 10:09,120.9911,24.8027,15231
20200127 10:09,120.9905,24.7999,15233
20200127 10:10,120.9933,24.7989,15234
20200127 10:10,120.9905,24.7999,15242
20200127 10:10,120.9948,24.7980,15243
20200127 10:21,121.0098,24.7727,15244
20200127 10:27,121.0214,24.7415,15246
20200127 10:27,121.0222,24.7390,15247
20200127 10:27,121.0213,24.7422,15249
20200127 10:28,121.0224,24.7384,15251
20200127 10:28,121.0291,24.7311,15252
20200127 10:28,121.0228,24.7381,15253
20200127 10:28,121.0229,24.7304,15256
20200127 10:28,121.0228,24.7381,15257
20200127 10:32,121.0361,24.7219,15258
20200127 10:33,121.0382,24.7170,15262
20200127 10:34,121.0414,24.7169,15265
20200127 10:44,121.0439,24.7096,15276
20200127 10:45,121.0454,24.7071,15277
20200127 10:45,121.0475,24.7058,15279
20200127 10:45,121.0454,24.7071,15280
20200127 10:45,121.0475,24.7058,15281
20200127 10:50,121.0567,24.7007,15284
20200127 10:53,121.0541,24.6987,15289
20200127 10:58,121.0560,24.7007,15298
20200127 11:00,121.0569,24.6998,15301
20200127 11:24,121.0549,24.7039,15316
20200127 11:30,121.0543,24.7052,15318
20200127 11:37,121.0504,24.7035,15345
20200127 11:37,121.0534,24.7043,15348
20200127 11:38,121.0508,24.7035,15350
20200127 11:39,121.0528,24.7051,15363
20200127 11:59,121.0543,24.7056,15426
20200127 12:19,121.0521,24.7033,15446
20200127 12:20,121.0540,24.7050,15448
20200127 12:23,121.0561,24.7032,15452
20200127 12:29,121.0545,24.6979,15454
20200127 12:30,121.0572,24.6999,15456
20200127 12:30,121.0557,24.6974,15457
20200127 12:30,121.0572,24.7001,15458
20200127 13:09,121.0586,24.6983,15511
20200127 13:43,121.0577,24.6996,15561
20200127 14:16,121.0542,24.6995,15579
20200127 14:18,121.0546,24.7006,15585
20200127 14:19,121.0539,24.6970,15596
20200127 14:19,121.0547,24.7005,15597
20200127 14:19,121.0542,24.6978,15598
20200127 14:19,121.0546,24.7006,15602
20200127 14:19,121.0537,24.6980,15604
20200127 14:20,121.0471,24.6946,15607
20200127 14:20,121.0538,24.6973,15608
20200127 14:20,121.0471,24.6946,15610
20200127 14:20,121.0538,24.6974,15611
20200127 14:21,121.0518,24.6912,15612
20200127 14:24,121.0546,24.6793,15616
20200127 14:29,121.0684,24.6720,15620
20200127 14:30,121.0712,24.6677,15625
20200127 14:30,121.0702,24.6702,15627
20200127 14:30,121.0712,24.6677,15628
20200127 14:31,121.0706,24.6667,15629
20200127 14:35,121.0793,24.6564,15631
20200127 14:35,121.0753,24.6514,15635
20200127 14:36,121.0786,24.6510,15636
20200127 14:38,121.0852,24.6495,15644
20200127 14:38,121.0887,24.6508,15646
20200127 14:38,121.0852,24.6495,15647
20200127 14:38,121.0887,24.6508,15648
20200127 14:38,121.0848,24.6494,15649
20200127 14:41,121.0879,24.6405,15651
20200127 14:50,121.1196,24.6348,15663
20200127 14:54,121.1099,24.6294,15671
20200127 14:56,121.1110,24.6292,15680
20200127 15:03,121.1060,24.6135,15682
20200127 15:07,121.1070,24.6130,15691
20200127 15:07,121.0994,24.6114,15692
20200127 15:07,121.1191,24.6339,15693
20200127 15:10,121.1074,24.6126,15697
20200127 15:16,121.1087,24.5944,15707
20200127 15:20,121.1030,24.5745,15708
20200127 15:21,121.1031,24.5779,15714
20200127 15:22,121.1078,24.5978,15717
20200127 15:23,121.0984,24.5873,15721
20200127 15:23,121.1033,24.5961,15723
20200127 15:23,121.1078,24.5978,15724
20200127 15:23,121.0984,24.5873,15725
20200127 15:23,121.1078,24.5978,15726
20200127 15:26,121.1039,24.5795,15729
20200127 15:29,121.0949,24.6025,15732
20200127 15:33,121.1039,24.5795,15744
20200127 15:33,121.0992,24.5873,15747
20200127 15:33,121.1037,24.5794,15748
20200127 15:33,121.0947,24.5999,15749
20200127 15:33,121.1037,24.5794,15750
20200127 15:33,121.0992,24.5873,15752
20200127 15:33,121.1039,24.5795,15753
20200127 15:33,121.0942,24.6021,15755
20200127 15:34,121.1086,24.5971,15756
20200127 15:36,121.1078,24.5977,15765
20200127 15:39,121.1086,24.5971,15771
20200127 15:41,121.1078,24.5978,15785
20200127 15:42,121.1086,24.5971,15791
20200127 15:49,121.1235,24.6794,15795
20200127 15:49,121.1082,24.5973,15798
20200127 15:49,121.1235,24.6794,15799
20200127 15:49,121.1082,24.5973,15800
20200127 15:49,121.1805,24.7873,15801
20200127 15:49,121.1235,24.6794,15802
20200127 15:49,121.1086,24.5971,15803
20200127 15:50,121.0988,24.5882,15805
20200127 15:50,121.1274,24.6757,15808
20200127 15:50,121.1449,24.6458,15810
20200127 15:50,121.1090,24.5964,15811
20200127 15:50,121.0988,24.5882,15812
20200127 15:50,121.1274,24.6757,15813
20200127 15:50,121.1190,24.6817,15815
20200127 15:51,121.1090,24.5967,15816
20200127 15:54,121.1017,24.5875,15824
20200127 15:54,121.1045,24.5827,15826
20200127 15:54,121.1017,24.5875,15827
20200127 15:56,121.1037,24.5850,15828
20200127 16:00,121.1065,24.5859,15831
20200127 16:00,121.1040,24.5900,15832
20200127 16:00,121.1064,24.5856,15833
20200127 16:01,121.1081,24.5974,15834
20200127 16:04,121.1084,24.5960,15845
20200127 16:05,121.1081,24.5974,15851
20200127 16:06,121.1090,24.5967,15853
20200127 16:09,121.1039,24.5851,15859
20200127 16:14,121.1029,24.6161,15861
20200127 16:14,121.1243,24.6401,15862
20200127 16:14,121.1029,24.6161,15863
20200127 16:23,121.1044,24.5801,15864
20200127 16:27,121.2098,24.6451,15869
20200127 16:30,121.2082,24.6462,15877
20200127 16:30,121.1044,24.5801,15878
20200127 16:32,121.1037,24.5794,15881
20200127 16:32,121.0992,24.5873,15883
20200127 16:32,121.1037,24.5794,15884
20200127 16:37,121.1080,24.5975,15886
20200127 16:46,121.0908,24.5960,15929
20200127 16:56,121.1205,24.6360,15951
20200127 16:58,121.0908,24.5960,15952
20200127 17:01,121.1274,24.6757,15958
20200127 17:02,121.1796,24.7765,15960
20200127 17:02,121.1690,24.6696,15962
20200127 17:02,121.1767,24.7771,15963
20200127 17:02,121.1796,24.7765,15964
20200127 17:02,121.1766,24.7773,15965
20200127 17:02,121.1690,24.6696,15966
20200127 17:02,121.1798,24.7757,15967
20200127 17:02,121.1455,24.6363,15969
20200127 17:02,121.1502,24.6694,15970
20200127 17:02,121.1690,24.6696,15971
20200127 17:02,121.1798,24.7757,15972
20200127 17:02,121.1442,24.6559,15974
20200127 17:02,121.1690,24.6696,15975
20200127 17:02,121.1766,24.7773,15976
20200127 17:02,121.1690,24.6696,15977
20200127 17:02,121.1502,24.6694,15978
20200127 17:02,121.1230,24.6796,15979
20200127 17:02,121.1796,24.7765,15980
20200127 17:02,121.1502,24.6694,15981
20200127 17:02,121.1690,24.6696,15982
20200127 17:02,121.1796,24.7765,15983
20200127 17:03,121.1086,24.5971,15985
20200127 17:06,121.1078,24.5978,16004
20200127 17:12,121.1028,24.5963,16006
20200127 17:12,121.1078,24.5978,16008
20200127 17:16,121.1028,24.5963,16009
20200127 17:29,121.0951,24.5958,16035
20200127 17:52,121.1078,24.5978,16047
20200127 18:00,121.1033,24.5788,16064
20200127 18:04,121.0991,24.5875,16086
20200127 18:04,121.1033,24.5788,16087
20200127 18:04,121.0992,24.5957,16088
20200127 18:04,121.0991,24.5875,16089
20200127 18:04,121.1036,24.5793,16092
20200127 18:04,121.0991,24.5875,16093
20200127 18:04,121.0992,24.5957,16094
20200127 18:05,121.1033,24.5788,16095
20200127 18:06,121.1295,24.5587,16098
20200127 18:26,121.1059,24.6470,16129
20200127 18:41,121.1765,24.6669,16141
20200127 18:42,121.1666,24.6699,16146
20200127 18:42,121.1776,24.6671,16147
20200127 18:42,121.1676,24.7420,16148
20200127 18:42,121.1638,24.6702,16151
20200127 18:42,121.1667,24.6699,16153
20200127 18:43,121.1631,24.7441,16154
20200127 18:44,121.1218,24.6611,16161
20200127 18:44,121.1631,24.7441,16162
20200127 18:44,121.1218,24.6611,16163
20200127 18:44,121.1631,24.7441,16164
20200127 18:44,121.1218,24.6611,16166
20200127 18:44,121.1194,24.6690,16170
20200127 18:44,121.1631,24.7441,16171
20200127 18:45,121.0941,24.6208,16172
20200127 18:45,121.1222,24.6603,16177
20200127 18:46,121.1039,24.5795,16178
20200127 18:47,121.1010,24.5840,16183
20200127 18:47,121.1039,24.5795,16187
20200127 18:47,121.0993,24.5871,16188
20200127 18:47,121.1012,24.5836,16189
20200127 18:49,121.1090,24.5964,16195
20200127 18:50,121.1084,24.5972,16197
20200127 18:57,121.0832,24.5974,16218
20200127 18:57,121.1084,24.5972,16219
20200127 18:57,121.0832,24.5974,16220
20200127 19:05,121.1160,24.6230,16309
20200127 19:50,121.0844,24.5971,16310
20200127 19:54,121.1094,24.5974,16323
20200127 20:02,121.0845,24.5970,16324
20200127 20:05,121.1094,24.5974,16330
20200127 20:05,121.0845,24.5970,16331
20200127 20:06,121.1093,24.5974,16332
20200127 20:07,121.1059,24.5968,16333
20200127 20:23,121.1152,24.5992,16334
20200127 20:23,121.1058,24.5970,16335
20200127 20:23,121.1152,24.5995,16336
20200127 20:27,121.1129,24.5984,16342
20200127 20:37,121.1152,24.5992,16343
20200127 20:38,121.1129,24.5984,16346
20200127 20:43,121.1134,24.5992,16363
20200127 20:59,121.1172,24.6002,16419
20200127 21:14,121.1063,24.5966,16432
20200127 21:14,121.1174,24.6001,16433
20200127 21:14,121.1063,24.5966,16435
20200127 21:30,121.0990,24.5958,16539
20200127 21:49,121.1033,24.5962,16591
20200127 22:05,121.0987,24.5959,16627
20200127 22:21,121.1013,24.5959,16767
20200127 22:44,121.0928,24.5959,16784
20200127 22:59,121.1021,24.5960,16790
20200127 22:59,121.0928,24.5959,16791
20200127 23:00,121.1019,24.5958,16792
20200127 23:16,121.1093,24.5972,16795
20200127 23:32,121.0819,24.5977,16804
20200128 00:06,121.1020,24.5960,16807
20200128 00:22,121.1065,24.5966,16828
20200128 00:46,121.1048,24.5962,16847
20200128 01:06,121.1104,24.5977,16856
20200128 01:22,121.1048,24.5965,16860
20200128 01:22,121.1104,24.5977,16864
20200128 01:22,121.1048,24.5965,16865
20200128 01:41,121.0675,24.6040,16872
20200128 02:00,121.0866,24.5968,16879
20200128 02:17,121.0879,24.5965,16893
20200128 02:41,121.0780,24.5989,16900
20200128 02:57,121.0672,24.6052,16909
20200128 03:13,121.0845,24.5976,16918
20200128 03:35,121.0905,24.5966,16925
20200128 03:56,121.0850,24.5971,16932
20200128 04:16,121.0688,24.6036,16940
20200128 04:37,121.0706,24.6022,16944
20200128 04:58,121.0881,24.5963,16951
20200128 05:23,121.0713,24.6017,16972
20200128 05:45,121.0647,24.6059,16981
20200128 06:05,121.0699,24.6027,16989
20200128 06:31,121.0680,24.6037,17004
20200128 06:51,121.1086,24.5971,17010
20200128 06:55,121.1078,24.5978,17013
20200128 06:56,121.1442,24.6502,17025
20200128 06:56,121.1419,24.6251,17026
20200128 06:56,121.1442,24.6502,17027
20200128 06:56,121.1092,24.5981,17028
20200128 06:56,121.1442,24.6502,17029
20200128 06:56,121.1092,24.5981,17030
20200128 06:56,121.1419,24.6251,17032
20200128 06:56,121.1274,24.6757,17033
20200128 06:56,121.1092,24.5981,17034
20200128 06:56,121.1442,24.6502,17035
20200128 06:56,121.1419,24.6251,17037
20200128 06:56,121.1092,24.5981,17041
20200128 06:56,121.1442,24.6502,17042
20200128 06:56,121.1092,24.5981,17043
20200128 06:56,121.1419,24.6251,17045
20200128 06:56,121.1092,24.5981,17046
20200128 06:56,121.1442,24.6502,17049
20200128 06:56,121.1419,24.6251,17050
20200128 06:56,121.1274,24.6757,17052
20200128 06:56,121.1419,24.6251,17053
20200128 06:57,121.1630,24.7441,17054
20200128 06:57,121.1274,24.6757,17055
20200128 06:57,121.1632,24.7442,17056
20200128 06:57,121.1218,24.6803,17058
20200128 06:57,121.1631,24.7441,17059
20200128 06:58,121.1086,24.5971,17062
20200128 06:58,121.1450,24.6373,17063
20200128 06:58,121.1092,24.5981,17064
20200128 06:58,121.1451,24.6423,17066
20200128 06:58,121.1086,24.5971,17067
20200128 06:58,121.1451,24.6423,17068
20200128 06:58,121.1092,24.5981,17069
20200128 06:59,121.1086,24.5971,17070
20200128 07:01,121.1078,24.5977,17078
20200128 07:02,121.1086,24.5971,17082
20200128 07:10,121.1274,24.6757,17087
20200128 07:10,121.1207,24.6809,17089
20200128 07:10,121.1152,24.6000,17090
20200128 07:10,121.1130,24.6841,17091
20200128 07:10,121.1082,24.5973,17092
20200128 07:10,121.1277,24.6765,17094
20200128 07:10,121.1450,24.6459,17096
20200128 07:10,121.1130,24.6841,17097
20200128 07:10,121.1092,24.5981,17098
20200128 07:10,121.1233,24.6792,17099
20200128 07:10,121.1450,24.6459,17100
20200128 07:10,121.1277,24.6765,17101
20200128 07:10,121.1763,24.7764,17102
20200128 07:10,121.1082,24.5973,17103
20200128 07:10,121.1274,24.6757,17105
20200128 07:10,121.1152,24.6000,17108
20200128 07:10,121.1274,24.6757,17109
20200128 07:10,121.1450,24.6459,17110
20200128 07:10,121.1078,24.5978,17111
20200128 07:10,121.1450,24.6373,17112
20200128 07:10,121.1450,24.6459,17113
20200128 07:11,121.1092,24.5981,17114
20200128 07:12,121.1084,24.5972,17130
20200128 07:13,121.1092,24.5981,17138
20200128 07:13,121.1421,24.6235,17139
20200128 07:13,121.1092,24.5981,17140
20200128 07:13,121.1380,24.6179,17141
20200128 07:13,121.1092,24.5981,17142
20200128 07:13,121.1380,24.6179,17144
20200128 07:13,121.1092,24.5981,17145
20200128 07:13,121.1451,24.6423,17146
20200128 07:14,121.1339,24.6708,17147
20200128 07:14,121.1763,24.7765,17151
20200128 07:14,121.1275,24.6764,17152
20200128 07:14,121.1339,24.6708,17155
20200128 07:14,121.1234,24.6786,17156
20200128 07:14,121.1274,24.6759,17157
20200128 07:15,121.1766,24.7773,17159
20200128 07:16,121.1450,24.6373,17165
20200128 07:16,121.1422,24.6235,17166
20200128 07:16,121.1450,24.6373,17167
20200128 07:16,121.1177,24.6010,17168
20200128 07:16,121.1422,24.6235,17169
20200128 07:16,121.1177,24.6010,17171
20200128 07:16,121.1422,24.6235,17172
20200128 07:16,121.1450,24.6373,17174
20200128 07:16,121.1422,24.6235,17175
20200128 07:16,121.1450,24.6373,17176
20200128 07:16,121.1424,24.6251,17177
20200128 07:16,121.1365,24.6681,17178
20200128 07:16,121.1424,24.6251,17179
20200128 07:16,121.1450,24.6373,17180
20200128 07:16,121.1177,24.6010,17181
20200128 07:16,121.1424,24.6251,17182
20200128 07:16,121.1226,24.6799,17184
20200128 07:16,121.1450,24.6373,17185
20200128 07:16,121.1422,24.6235,17186
20200128 07:16,121.1092,24.5981,17187
20200128 07:16,121.1424,24.6251,17188
20200128 07:16,121.1177,24.6010,17192
20200128 07:16,121.1427,24.6553,17194
20200128 07:16,121.1450,24.6373,17195
20200128 07:16,121.1424,24.6251,17197
20200128 07:16,121.1450,24.6373,17198
20200128 07:16,121.1078,24.5978,17199
20200128 07:16,121.1424,24.6251,17200
20200128 07:16,121.1450,24.6373,17201
20200128 07:16,121.1424,24.6251,17202
20200128 07:16,121.1078,24.5978,17203
20200128 07:16,121.1422,24.6235,17204
20200128 07:16,121.1226,24.6799,17207
20200128 07:16,121.1427,24.6553,17208
20200128 07:16,121.1177,24.6010,17209
20200128 07:16,121.1427,24.6553,17210
20200128 07:17,121.1080,24.5975,17211
20200128 07:25,121.1092,24.5981,17254
20200128 07:26,121.1084,24.5972,17261
20200128 07:27,121.1445,24.6323,17262
20200128 07:28,121.1321,24.6716,17263
20200128 07:29,121.1277,24.6765,17264
20200128 07:29,121.1639,24.7443,17265
20200128 07:29,121.1230,24.6796,17266
20200128 07:30,121.1135,24.6840,17267
20200128 07:30,121.1639,24.7443,17268
20200128 07:30,121.1135,24.6840,17269
20200128 07:30,121.1648,24.7445,17270
20200128 07:30,121.1276,24.6764,17276
20200128 07:30,121.1639,24.7443,17277
20200128 07:30,121.1135,24.6840,17279
20200128 07:30,121.1639,24.7443,17280
20200128 07:31,121.1285,24.6768,17284
20200128 07:32,121.1458,24.6443,17285
20200128 07:33,121.1078,24.5978,17286
20200128 07:34,121.1050,24.6072,17287
20200128 07:35,121.1078,24.5978,17288
20200128 07:37,121.1450,24.6373,17329
20200128 07:37,121.1233,24.6795,17330
20200128 07:37,121.1277,24.6765,17331
20200128 07:37,121.1443,24.6502,17332
20200128 07:37,121.1430,24.6255,17333
20200128 07:37,121.1443,24.6502,17334
20200128 07:37,121.1646,24.7444,17335
20200128 07:37,121.1443,24.6502,17336
20200128 07:37,121.1087,24.5970,17337
20200128 07:37,121.1443,24.6502,17338
20200128 07:37,121.1078,24.5977,17339
20200128 07:37,121.1648,24.7445,17340
20200128 07:37,121.1406,24.6224,17341
20200128 07:37,121.1443,24.6502,17342
20200128 07:37,121.1078,24.5978,17343
20200128 07:37,121.1450,24.6373,17344
20200128 07:37,121.1050,24.6859,17345
20200128 07:37,121.1443,24.6502,17346
20200128 07:37,121.1406,24.6224,17347
20200128 07:37,121.1443,24.6502,17348
20200128 07:37,121.1277,24.6765,17349
20200128 07:37,121.1233,24.6795,17350
20200128 07:37,121.1443,24.6502,17352
20200128 07:38,121.1086,24.5971,17353
20200128 07:40,121.1078,24.5977,17395
20200128 07:42,121.1086,24.5971,17409
20200128 07:44,121.1078,24.5978,17440
20200128 07:44,121.0954,24.5969,17442
20200128 07:44,121.1084,24.5972,17443
20200128 07:44,121.1018,24.5968,17451
20200128 07:45,121.1078,24.5978,17452
20200128 07:46,121.1086,24.5971,17462
20200128 07:47,121.1078,24.5977,17492
20200128 07:47,121.1414,24.6240,17494
20200128 07:47,121.1086,24.5971,17495
20200128 07:47,121.1414,24.6240,17501
20200128 07:47,121.1086,24.5971,17502
20200128 07:47,121.1450,24.6373,17509
20200128 07:47,121.1084,24.5972,17510
20200128 07:48,121.1275,24.6764,17518
20200128 07:48,121.1084,24.5972,17519
20200128 07:48,121.1237,24.6792,17520
20200128 07:48,121.1646,24.7444,17521
20200128 07:48,121.1205,24.6810,17523
20200128 07:48,121.1275,24.6764,17525
20200128 07:48,121.1237,24.6792,17527
20200128 07:48,121.1442,24.6502,17528
20200128 07:48,121.1651,24.7445,17529
20200128 07:48,121.1084,24.5972,17530
20200128 07:48,121.1237,24.6792,17531
20200128 07:49,121.1082,24.5973,17533
20200128 07:55,121.1036,24.5793,17546
20200128 08:04,121.1017,24.5959,17574
20200128 08:04,121.1035,24.5793,17575
20200128 08:04,121.1017,24.5959,17576
20200128 08:04,121.1035,24.5793,17577
20200128 08:04,121.0943,24.6014,17578
20200128 08:04,121.1039,24.5795,17580
20200128 08:04,121.0992,24.5873,17581
20200128 08:04,121.1035,24.5793,17582
20200128 08:04,121.1017,24.5959,17583
20200128 08:04,121.1039,24.5795,17584
20200128 08:05,121.0943,24.6016,17586
20200128 08:05,121.0926,24.6155,17589
20200128 08:05,121.0942,24.6023,17590
20200128 08:06,121.0926,24.6155,17591
20200128 08:11,121.1792,24.7841,17598
20200128 08:16,121.0926,24.6155,17599
20200128 08:16,121.0926,24.6112,17605
20200128 08:16,121.0926,24.6155,17606
20200128 08:21,121.1039,24.5795,17618
20200128 08:21,121.0988,24.5880,17624
20200128 08:21,121.1013,24.5959,17625
20200128 08:21,121.0988,24.5880,17626
20200128 08:22,121.1039,24.5795,17628
20200128 08:22,121.0992,24.5872,17630
20200128 08:22,121.1013,24.5835,17631
20200128 08:22,121.1035,24.5792,17633
20200128 08:22,121.1013,24.5835,17634
20200128 08:22,121.1039,24.5795,17635
20200128 08:23,121.0945,24.6005,17639
20200128 08:23,121.1018,24.5959,17640
20200128 08:23,121.0991,24.5875,17641
20200128 08:23,121.1086,24.5971,17642
20200128 08:23,121.1033,24.5788,17645
20200128 08:23,121.1086,24.5971,17646
20200128 08:23,121.0945,24.6005,17647
20200128 08:23,121.0991,24.5875,17648
20200128 08:23,121.1086,24.5971,17649
20200128 08:23,121.0945,24.6007,17650
20200128 08:23,121.1018,24.5959,17651
20200128 08:23,121.1086,24.5971,17652
20200128 08:23,121.1018,24.5959,17653
20200128 08:23,121.1086,24.5971,17654
20200128 08:23,121.1018,24.5959,17656
20200128 08:23,121.1035,24.5792,17657
20200128 08:24,121.1082,24.5973,17658
20200128 08:30,121.0935,24.6156,17660
20200128 08:30,121.0943,24.6216,17661
20200128 08:30,121.0937,24.6175,17662
20200128 08:31,121.0947,24.6238,17664
20200128 08:33,121.0944,24.6010,17666
20200128 08:33,121.1091,24.5988,17669
20200128 08:33,121.0939,24.6040,17670
20200128 08:33,121.0945,24.6008,17672
20200128 08:33,121.1078,24.5978,17673
20200128 08:34,121.0984,24.5973,17674
20200128 08:34,121.1078,24.5978,17675
20200128 08:34,121.0948,24.5994,17676
20200128 08:34,121.1078,24.5976,17680
20200128 08:35,121.0944,24.6010,17681
20200128 08:35,121.1003,24.5819,17682
20200128 08:35,121.1078,24.5978,17684
20200128 08:35,121.0988,24.5882,17686
20200128 08:35,121.1078,24.5978,17687
20200128 08:35,121.0940,24.6031,17688
20200128 08:36,121.0942,24.6019,17689
20200128 08:36,121.1009,24.5841,17690
